play_id,index,game_id,game_date,time,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,qtr,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,drive,sp,down,goal_to_go,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,pass_length,air_yards,yards_after_catch,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,posteam_score,defteam_score,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,fumble,complete_pass,Start_Time,diff,Estimated_Time,Estimated_Hour,Air Pressure (hPa),City,Dewpoint (°C),Field,Humidity (%),Precipitation (mm),Roof,Team Abbreviation,Temperature (°C),Time (EST),Time (GMT),Wind Direction (deg),Wind Speed (km/h),game_name,end_of_drive,end_of_game,ARI,ATL,BAL,BUF,CAR,CHI,CIN,CLE,DAL,DEN,DET,GB,HOU,IND,JAX,KC,LA,LAC,MIA,MIN,NE,NO,NYG,NYJ,OAK,PHI,PIT,SEA,SF,TB,TEN,WAS,year,week,cum_yds
2527,363291,2017091003,2017-09-10 00:00:00,05:43,343.0,1243.0,1243.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,2.0,15,1,3.0,1.0,CLE 2,2,75,"(5:43) (Shotgun) B.Roethlisberger pass short middle to J.James for 2 yards, TOUCHDOWN.",pass,2.0,short,-1.0,3.0,,,,,PIT,10,19,13.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:57:51.000000000,2017-09-10 14:57:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2451
2547,363292,2017091003,2017-09-10 00:00:00,05:37,337.0,1237.0,1237.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,15.0,15,1,,0.0,CLE 15,0,75,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",extra_point,0.0,,,,,33.0,good,,,10,20,19.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:58:09.000000000,2017-09-10 14:58:09,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2526
2563,363293,2017091003,2017-09-10 00:00:00,05:37,337.0,1237.0,1237.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,35.0,16,0,,0.0,PIT 35,0,0,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",kickoff,0.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:58:09.000000000,2017-09-10 14:58:09,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2526
2578,363294,2017091003,2017-09-10 00:00:00,05:37,337.0,1237.0,1237.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,75.0,16,0,1.0,0.0,CLE 25,10,-5,(5:37) (Shotgun) D.Kizer pass short left to C.Coleman to CLE 20 for -5 yards (T.Watt; R.Shazier).,pass,-5.0,short,-4.0,-1.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:58:09.000000000,2017-09-10 14:58:09,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2521
2602,363295,2017091003,2017-09-10 00:00:00,05:03,303.0,1203.0,1203.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,80.0,16,0,2.0,0.0,CLE 20,15,-8,(5:03) D.Kizer sacked at CLE 17 for -3 yards (T.Watt).,pass,-3.0,,,,,,,,,10,20,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:59:51.000000000,2017-09-10 14:59:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2513
2621,363296,2017091003,2017-09-10 00:00:00,04:16,256.0,1156.0,1156.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,83.0,16,0,3.0,0.0,CLE 17,18,25,"(4:16) (Shotgun) D.Kizer pass incomplete short left to R.Louis (W.Gay). PENALTY on PIT-W.Gay, Unnecessary Roughness, 15 yards, enforced at CLE 17 - No Play.",no_play,0.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:02:12.000000000,2017-09-10 15:02:12,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2538
2643,363297,2017091003,2017-09-10 00:00:00,04:08,248.0,1148.0,1148.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,68.0,16,0,1.0,0.0,CLE 32,10,31,"(4:08) D.Kizer pass incomplete deep left to C.Coleman. PENALTY on PIT-A.Burns, Defensive Holding, 5 yards, enforced at CLE 32 - No Play.",no_play,0.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:02:36.000000000,2017-09-10 15:02:36,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2569
2688,363298,2017091003,2017-09-10 00:00:00,04:04,244.0,1144.0,1144.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,63.0,16,0,1.0,0.0,CLE 37,10,25,(4:04) (Shotgun) D.Kizer pass short right to K.Britt to 50 for 13 yards (J.Haden).,pass,13.0,short,13.0,0.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:02:48.000000000,2017-09-10 15:02:48,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2594
2712,363299,2017091003,2017-09-10 00:00:00,03:25,205.0,1105.0,1105.0,Half2,0,3,CLE,PIT,CLE,home,PIT,MID,50.0,16,0,1.0,0.0,MID 50,10,31,"(3:25) (No Huddle, Shotgun) I.Crowell right guard to PIT 44 for 6 yards (V.Williams).",run,6.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:04:45.000000000,2017-09-10 15:04:45,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2625
2733,363300,2017091003,2017-09-10 00:00:00,02:55,175.0,1075.0,1075.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,44.0,16,0,2.0,0.0,PIT 44,4,33,"(2:55) (No Huddle, Shotgun) D.Kizer pass incomplete short left to D.Johnson (W.Gay).",pass,0.0,short,5.0,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:06:15.000000000,2017-09-10 15:06:15,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2658
2755,363301,2017091003,2017-09-10 00:00:00,02:53,173.0,1073.0,1073.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,44.0,16,0,3.0,0.0,PIT 44,4,46,(2:53) I.Crowell right end to PIT 42 for 2 yards (R.Shazier). Backwards Pass,run,2.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:06:21.000000000,2017-09-10 15:06:21,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2704
2779,363302,2017091003,2017-09-10 00:00:00,02:03,123.0,1023.0,1023.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,44.0,16,0,,0.0,PIT 44,0,33,Timeout #1 by CLE at 02:03.,no_play,0.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:08:51.000000000,2017-09-10 15:08:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2737
2796,363303,2017091003,2017-09-10 00:00:00,02:03,123.0,1023.0,1023.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,42.0,16,0,4.0,0.0,PIT 42,2,39,(2:03) (Shotgun) D.Kizer pass short left to S.DeValve to PIT 36 for 6 yards (W.Gay).,pass,6.0,short,2.0,4.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:08:51.000000000,2017-09-10 15:08:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2776
2820,363304,2017091003,2017-09-10 00:00:00,01:40,100.0,1000.0,1000.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,36.0,16,0,1.0,0.0,PIT 36,10,46,"(1:40) (No Huddle) D.Kizer sacked at PIT 44 for -8 yards (A.Chickillo). PENALTY on PIT-T.Watt, Unnecessary Roughness, 15 yards, enforced at PIT 44.",pass,-8.0,,,,,,,,,10,20,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:10:00.000000000,2017-09-10 15:10:00,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2822
2851,363305,2017091003,2017-09-10 00:00:00,01:24,84.0,984.0,984.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,29.0,16,0,1.0,0.0,PIT 29,10,46,(1:24) D.Kizer pass short left intended for K.Williams INTERCEPTED by T.Watt at PIT 17. T.Watt to PIT 34 for 17 yards (J.Bitonio).,pass,0.0,short,12.0,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:10:48.000000000,2017-09-10 15:10:48,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2868
2891,363306,2017091003,2017-09-10 00:00:00,01:13,73.0,973.0,973.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,66.0,17,0,1.0,0.0,PIT 34,10,2,(1:13) (Shotgun) B.Roethlisberger pass short left to J.James to PIT 36 for 2 yards (J.McCourty).,pass,2.0,short,2.0,0.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:11:21.000000000,2017-09-10 15:11:21,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2870
2915,363307,2017091003,2017-09-10 00:00:00,00:33,33.0,933.0,933.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,64.0,17,0,2.0,0.0,PIT 36,8,7,(:33) (Shotgun) J.Conner left guard to PIT 41 for 5 yards (L.Ogunjobi).,run,5.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:13:21.000000000,2017-09-10 15:13:21,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2877
2936,363308,2017091003,2017-09-10 00:00:00,00:00,0.0,900.0,900.0,Half2,1,3,CLE,PIT,PIT,away,CLE,PIT,,17,0,,,PIT 36,0,7,END QUARTER 3,,0.0,,,,,,,,,10,20,,,,,,,,,,,,,2017-09-10 13:00:00,0 days 02:15:00.000000000,2017-09-10 15:15:00,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2884
2958,363309,2017091003,2017-09-10 00:00:00,15:00,900.0,900.0,900.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,59.0,17,0,3.0,0.0,PIT 41,3,16,(15:00) (Shotgun) B.Roethlisberger pass short left to A.Brown to 50 for 9 yards (J.Schobert).,pass,9.0,short,6.0,3.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:15:00.000000000,2017-09-10 15:15:00,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2900
2982,363310,2017091003,2017-09-10 00:00:00,14:30,870.0,870.0,870.0,Half2,0,4,CLE,PIT,PIT,away,CLE,MID,50.0,17,0,1.0,0.0,MID 50,10,20,(14:30) (Shotgun) J.Conner left guard to CLE 46 for 4 yards (J.Schobert; J.McCourty).,run,4.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:16:30.000000000,2017-09-10 15:16:30,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2920
3003,363311,2017091003,2017-09-10 00:00:00,13:49,829.0,829.0,829.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,46.0,17,0,2.0,0.0,CLE 46,6,36,(13:49) (Shotgun) B.Roethlisberger pass short left to A.Brown to CLE 30 for 16 yards (J.Peppers).,pass,16.0,short,15.0,1.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:18:33.000000000,2017-09-10 15:18:33,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2956
3027,363312,2017091003,2017-09-10 00:00:00,13:06,786.0,786.0,786.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,30.0,17,0,1.0,0.0,CLE 30,10,37,(13:06) (Shotgun) J.Conner right guard to CLE 29 for 1 yard (C.Kirksey; J.Schobert).,run,1.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:20:42.000000000,2017-09-10 15:20:42,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2993
3048,363313,2017091003,2017-09-10 00:00:00,12:23,743.0,743.0,743.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,29.0,17,0,2.0,0.0,CLE 29,9,37,(12:23) (Shotgun) B.Roethlisberger pass incomplete short middle to E.Rogers (E.Ogbah).,pass,0.0,short,0.0,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:22:51.000000000,2017-09-10 15:22:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3030
3070,363314,2017091003,2017-09-10 00:00:00,12:18,738.0,738.0,738.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,29.0,17,0,3.0,0.0,CLE 29,9,37,(12:18) (Shotgun) B.Roethlisberger pass deep middle intended for M.Bryant INTERCEPTED by D.Kindred (B.Boddy-Calhoun) at CLE 1. D.Kindred to CLE 31 for 30 yards (J.Smith-Schuster).,pass,0.0,deep,28.0,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:23:06.000000000,2017-09-10 15:23:06,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3067
3096,363315,2017091003,2017-09-10 00:00:00,12:05,725.0,725.0,725.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,69.0,18,0,1.0,0.0,CLE 31,10,-9,(12:05) (Shotgun) D.Kizer sacked at CLE 22 for -9 yards (J.Hargrave).,pass,-9.0,,,,,,,,,10,20,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:23:45.000000000,2017-09-10 15:23:45,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3058
3115,363316,2017091003,2017-09-10 00:00:00,11:30,690.0,690.0,690.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,78.0,18,0,2.0,0.0,CLE 22,19,-9,"(11:30) (No Huddle, Shotgun) D.Kizer pass incomplete deep middle to K.Britt.",pass,0.0,deep,18.0,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:25:30.000000000,2017-09-10 15:25:30,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3049
3137,363317,2017091003,2017-09-10 00:00:00,11:27,687.0,687.0,687.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,78.0,18,0,3.0,0.0,CLE 22,19,-3,(11:27) (Shotgun) D.Kizer pass short right to S.DeValve to CLE 28 for 6 yards (M.Hilton).,pass,6.0,short,4.0,2.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:25:39.000000000,2017-09-10 15:25:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3046
