play_id,index,game_id,game_date,time,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,qtr,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,drive,sp,down,goal_to_go,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,pass_length,air_yards,yards_after_catch,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,posteam_score,defteam_score,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,fumble,complete_pass,Start_Time,diff,Estimated_Time,Estimated_Hour,Air Pressure (hPa),City,Dewpoint (°C),Field,Humidity (%),Precipitation (mm),Roof,Team Abbreviation,Temperature (°C),Time (EST),Time (GMT),Wind Direction (deg),Wind Speed (km/h),game_name,end_of_drive,end_of_game,ARI,ATL,BAL,BUF,CAR,CHI,CIN,CLE,DAL,DEN,DET,GB,HOU,IND,JAX,KC,LA,LAC,MIA,MIN,NE,NO,NYG,NYJ,OAK,PHI,PIT,SEA,SF,TB,TEN,WAS,year,week,cum_yds
3161,363318,2017091003,2017-09-10 00:00:00,10:47,647.0,647.0,647.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,72.0,18,0,4.0,0.0,CLE 28,13,-3,"(10:47) B.Colquitt punts 61 yards to PIT 11, Center-C.Hughlett. E.Rogers to PIT 24 for 13 yards (M.Dayes).",punt,0.0,,,,,61.0,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:27:39.000000000,2017-09-10 15:27:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3043
3186,363319,2017091003,2017-09-10 00:00:00,10:35,635.0,635.0,635.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,76.0,19,0,1.0,0.0,PIT 24,10,1,(10:35) L.Bell right guard to PIT 25 for 1 yard (C.Kirksey; L.Ogunjobi).,run,1.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:28:15.000000000,2017-09-10 15:28:15,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3044
3207,363320,2017091003,2017-09-10 00:00:00,09:58,598.0,598.0,598.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,75.0,19,0,2.0,0.0,PIT 25,9,6,(9:58) (Shotgun) B.Roethlisberger pass short right to A.Brown to PIT 30 for 5 yards (J.Taylor).,pass,5.0,short,2.0,3.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:30:06.000000000,2017-09-10 15:30:06,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3050
3235,363321,2017091003,2017-09-10 00:00:00,09:20,560.0,560.0,560.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,70.0,19,0,3.0,0.0,PIT 30,4,18,(9:20) (Shotgun) B.Roethlisberger pass short right to A.Brown to PIT 42 for 12 yards (J.Schobert).,pass,12.0,short,7.0,5.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:32:00.000000000,2017-09-10 15:32:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3068
3259,363322,2017091003,2017-09-10 00:00:00,08:37,517.0,517.0,517.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,58.0,19,0,1.0,0.0,PIT 42,10,7,"(8:37) L.Bell right tackle to CLE 46 for 12 yards (J.Peppers). PENALTY on PIT-J.Smith-Schuster, Offensive Holding, 10 yards, enforced at PIT 42 - No Play.",no_play,0.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:34:09.000000000,2017-09-10 15:34:09,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3075
3291,363323,2017091003,2017-09-10 00:00:00,08:09,489.0,489.0,489.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,68.0,19,0,1.0,0.0,PIT 32,20,7,(8:09) (Shotgun) B.Roethlisberger pass short right to L.Bell to PIT 31 for -1 yards (C.Kirksey; J.Taylor).,pass,-1.0,short,-5.0,4.0,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:35:33.000000000,2017-09-10 15:35:33,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3082
3315,363324,2017091003,2017-09-10 00:00:00,07:26,446.0,446.0,446.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,69.0,19,0,2.0,0.0,PIT 31,21,7,(7:26) (Shotgun) B.Roethlisberger pass incomplete short left to E.Rogers (J.Peppers).,pass,0.0,short,11.0,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:37:42.000000000,2017-09-10 15:37:42,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3089
3344,363325,2017091003,2017-09-10 00:00:00,07:20,440.0,440.0,440.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,69.0,19,0,3.0,0.0,PIT 31,21,7,(7:20) (Shotgun) L.Bell left guard to PIT 31 for no gain (J.Collins; J.Schobert).,run,0.0,,,,,,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:38:00.000000000,2017-09-10 15:38:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3096
3365,363326,2017091003,2017-09-10 00:00:00,06:46,406.0,406.0,406.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,69.0,19,0,4.0,0.0,PIT 31,21,7,"(6:46) J.Berry punts 42 yards to CLE 27, Center-K.Canaday, fair catch by J.Peppers.",punt,0.0,,,,,42.0,,,,10,20,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:39:42.000000000,2017-09-10 15:39:42,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3103
3384,363327,2017091003,2017-09-10 00:00:00,06:41,401.0,401.0,401.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,73.0,20,0,1.0,0.0,CLE 27,10,2,(6:41) (Shotgun) D.Kizer pass incomplete deep right to D.Johnson.,pass,0.0,deep,46.0,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:39:57.000000000,2017-09-10 15:39:57,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3105
3406,363328,2017091003,2017-09-10 00:00:00,06:34,394.0,394.0,394.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,73.0,20,0,2.0,0.0,CLE 27,10,10,(6:34) (Shotgun) D.Kizer pass short left to I.Crowell to CLE 37 for 10 yards (A.Burns).,pass,10.0,short,-5.0,15.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:40:18.000000000,2017-09-10 15:40:18,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3115
3430,363329,2017091003,2017-09-10 00:00:00,06:03,363.0,363.0,363.0,Half2,0,4,CLE,PIT,CLE,home,PIT,CLE,63.0,20,0,1.0,0.0,CLE 37,10,73,(6:03) D.Kizer pass deep right to R.Louis to PIT 34 for 29 yards (M.Mitchell).,pass,29.0,deep,26.0,3.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:41:51.000000000,2017-09-10 15:41:51,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3188
3454,363330,2017091003,2017-09-10 00:00:00,05:31,331.0,331.0,331.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,34.0,20,0,1.0,0.0,PIT 34,10,73,"(5:31) (No Huddle, Shotgun) D.Kizer pass short middle to I.Crowell to PIT 11 for 23 yards (J.Wilcox).",pass,23.0,short,3.0,20.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:43:27.000000000,2017-09-10 15:43:27,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3261
3478,363331,2017091003,2017-09-10 00:00:00,04:54,294.0,294.0,294.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,11.0,20,0,1.0,0.0,PIT 11,10,73,(4:54) (Shotgun) M.Dayes left end to PIT 10 for 1 yard (W.Gay).,run,1.0,,,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:45:18.000000000,2017-09-10 15:45:18,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3334
3499,363332,2017091003,2017-09-10 00:00:00,04:20,260.0,260.0,260.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,10.0,20,0,2.0,0.0,PIT 10,9,70,(4:20) (Shotgun) D.Kizer pass short left to D.Njoku to PIT 3 for 7 yards (A.Burns; J.Wilcox).,pass,7.0,short,0.0,7.0,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:47:00.000000000,2017-09-10 15:47:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3404
3523,363333,2017091003,2017-09-10 00:00:00,03:46,226.0,226.0,226.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,3.0,20,0,3.0,0.0,PIT 3,2,70,(3:46) (Shotgun) D.Kizer pass incomplete short middle to R.Louis.,pass,0.0,short,3.0,,,,,,,10,20,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:48:42.000000000,2017-09-10 15:48:42,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3474
3545,363334,2017091003,2017-09-10 00:00:00,03:40,220.0,220.0,220.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,3.0,20,1,4.0,0.0,PIT 3,2,73,"(3:40) (Shotgun) D.Kizer pass short left to C.Coleman for 3 yards, TOUCHDOWN. PIT-J.Wilcox was injured during the play.  PENALTY on PIT-J.Wilcox, Unnecessary Roughness, 15 yards, enforced between downs.",pass,3.0,short,3.0,0.0,,,,,CLE,16,20,10.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:49:00.000000000,2017-09-10 15:49:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3547
3600,363335,2017091003,2017-09-10 00:00:00,03:36,216.0,216.0,216.0,Half2,0,4,CLE,PIT,CLE,home,PIT,PIT,2.0,20,1,,0.0,PIT 2,0,73,TWO-POINT CONVERSION ATTEMPT. I.Crowell rushes left guard. ATTEMPT SUCCEEDS.,run,2.0,,,,,,,success,,18,20,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:49:12.000000000,2017-09-10 15:49:12,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3620
3631,363336,2017091003,2017-09-10 00:00:00,03:36,216.0,216.0,216.0,Half2,0,4,CLE,PIT,PIT,away,CLE,MID,50.0,21,0,,0.0,MID 50,0,0,Z.Gonzalez kicks 34 yards from 50 to PIT 16. J.Smith-Schuster to PIT 20 for 4 yards (D.Alexander).,kickoff,0.0,,,,,34.0,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:49:12.000000000,2017-09-10 15:49:12,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3620
3655,363337,2017091003,2017-09-10 00:00:00,03:33,213.0,213.0,213.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,80.0,21,0,1.0,0.0,PIT 20,10,-2,(3:33) (Shotgun) B.Roethlisberger pass short right to J.James to PIT 28 for 8 yards (C.Kirksey).,pass,8.0,short,-2.0,10.0,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:49:21.000000000,2017-09-10 15:49:21,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3618
3679,363338,2017091003,2017-09-10 00:00:00,02:53,173.0,173.0,173.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,72.0,21,0,2.0,0.0,PIT 28,2,-2,"(2:53) L.Bell right tackle to PIT 35 for 7 yards (J.Peppers). PENALTY on PIT-M.Pouncey, Offensive Holding, 10 yards, enforced at PIT 28 - No Play.",no_play,0.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:51:21.000000000,2017-09-10 15:51:21,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3616
3711,363339,2017091003,2017-09-10 00:00:00,02:47,167.0,167.0,167.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,82.0,21,0,2.0,0.0,PIT 18,12,51,"(2:47) (Shotgun) B.Roethlisberger pass deep left to A.Brown to CLE 44 for 38 yards (J.McCourty). Cleveland challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",pass,38.0,deep,38.0,0.0,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 02:51:39.000000000,2017-09-10 15:51:39,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3667
3735,363340,2017091003,2017-09-10 00:00:00,02:28,148.0,148.0,148.0,Half2,0,4,CLE,PIT,PIT,away,CLE,PIT,82.0,21,0,,0.0,PIT 18,0,51,Timeout #3 by CLE at 02:28.,no_play,0.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:52:36.000000000,2017-09-10 15:52:36,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3718
3752,363341,2017091003,2017-09-10 00:00:00,02:28,148.0,148.0,148.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,44.0,21,0,1.0,0.0,CLE 44,10,51,(2:28) L.Bell right tackle to CLE 29 for 15 yards (D.Kindred; C.Nassib).,run,15.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:52:36.000000000,2017-09-10 15:52:36,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3769
3813,363342,2017091003,2017-09-10 00:00:00,02:00,120.0,120.0,120.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,,21,0,,,CLE 44,0,51,Two-Minute Warning,,0.0,,,,,,,,,18,20,,,,,,,,,,,,,2017-09-10 13:00:00,0 days 02:54:00.000000000,2017-09-10 15:54:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3820
3830,363343,2017091003,2017-09-10 00:00:00,02:00,120.0,120.0,120.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,29.0,21,0,1.0,0.0,CLE 29,10,44,(2:00) B.Roethlisberger kneels to CLE 33 for -4 yards.,qb_kneel,-4.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:54:00.000000000,2017-09-10 15:54:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3864
3851,363344,2017091003,2017-09-10 00:00:00,01:16,76.0,76.0,76.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,33.0,21,0,2.0,0.0,CLE 33,14,44,(1:16) B.Roethlisberger kneels to CLE 36 for -3 yards.,qb_kneel,-3.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:56:12.000000000,2017-09-10 15:56:12,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3908
3872,363345,2017091003,2017-09-10 00:00:00,00:36,36.0,36.0,36.0,Half2,0,4,CLE,PIT,PIT,away,CLE,CLE,36.0,21,0,3.0,0.0,CLE 36,17,43,(:36) B.Roethlisberger kneels to CLE 37 for -1 yards.,qb_kneel,-1.0,,,,,,,,,18,20,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 02:58:12.000000000,2017-09-10 15:58:12,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3951
3893,363346,2017091003,2017-09-10 00:00:00,00:00,0.0,0.0,0.0,Half2,1,4,CLE,PIT,PIT,away,CLE,CLE,,21,0,,,CLE 36,0,43,END GAME,,0.0,,,,,,,,,18,20,,,,,,,,,,,,,2017-09-10 13:00:00,0 days 03:00:00.000000000,2017-09-10 16:00:00,2017-09-10 16:00:00,1030.3,Cleveland,10.7,Kentucky bluegrass,48.0,0.0,Open,CLE,22.2,2017-09-10 16:00:00,2017-09-10 20:00:00,20.0,20.5,PIT @ CLE 2017-09-10,1,1,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,3994
